area_fips,area_title,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016
37083,"Halifax County, North Carolina",3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2
37085,"Harnett County, North Carolina",2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2
37087,"Haywood County, North Carolina",4,4,4,4,4,4,4,4,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,2,2
37089,"Henderson County, North Carolina",4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,3,3,3,3,3,3
37091,"Hertford County, North Carolina",2,2,2,2,2,2,2,2,2,2,3,2,2,3,3,2,3,3,3,2,3,3,3,3,3,3,2
37093,"Hoke County, North Carolina",2,3,3,3,3,3,3,3,3,3,2,2,2,2,2,1,2,1,2,1,1,1,1,4,1,2,2
37095,"Hyde County, North Carolina",1,1,1,1,1,1,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
37097,"Iredell County, North Carolina",4,4,4,4,4,4,4,4,4,5,5,4,4,4,4,4,5,4,4,4,4,5,5,5,5,5,5
37099,"Jackson County, North Carolina",3,3,3,3,2,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,2,2,2
37101,"Johnston County, North Carolina",2,3,3,3,3,3,3,3,4,4,4,4,4,4,4,4,4,4,4,4,3,4,3,3,3,3,3
37103,"Jones County, North Carolina",2,2,1,2,2,2,2,2,2,2,3,2,3,3,3,2,2,3,2,2,3,2,2,2,2,2,1
37105,"Lee County, North Carolina",4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5,4,4,4,4,4,4,4,3,4,3,4
37107,"Lenoir County, North Carolina",3,3,3,4,4,4,4,4,4,4,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,2,2
37109,"Lincoln County, North Carolina",3,3,4,4,4,4,4,4,4,4,4,4,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3
37111,"McDowell County, North Carolina",3,3,3,3,3,3,3,3,4,4,4,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2
37113,"Macon County, North Carolina",2,2,2,2,2,2,2,2,3,3,3,3,3,2,3,3,3,2,2,2,2,2,2,2,2,1,1
37115,"Madison County, North Carolina",2,2,2,2,2,2,3,3,3,3,3,3,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1
37117,"Martin County, North Carolina",4,4,4,5,5,4,4,5,4,4,4,4,4,4,3,3,3,3,3,3,1,2,2,1,1,1,1
37119,"Mecklenburg County, North Carolina",5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
37121,"Mitchell County, North Carolina",2,2,2,2,2,2,2,2,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
37123,"Montgomery County, North Carolina",2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2
37125,"Moore County, North Carolina",3,3,3,3,3,3,4,3,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,3,3,3,3
37127,"Nash County, North Carolina",4,4,4,4,4,4,4,5,5,4,4,5,4,4,4,4,4,4,3,4,4,4,4,3,3,4,3
37129,"New Hanover County, North Carolina",4,4,4,4,4,4,4,4,4,4,5,5,4,4,4,4,4,4,4,5,4,4,4,4,4,4,4
37131,"Northampton County, North Carolina",2,3,3,2,2,2,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2
37133,"Onslow County, North Carolina",2,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
37135,"Orange County, North Carolina",5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
37137,"Pamlico County, North Carolina",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
37139,"Pasquotank County, North Carolina",2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
37141,"Pender County, North Carolina",1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
37143,"Perquimans County, North Carolina",1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,2,1,1,1,1,1,2,2,2,1
37145,"Person County, North Carolina",3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,3,3,3,3,3,3,3,3
37147,"Pitt County, North Carolina",4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
37149,"Polk County, North Carolina",1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1
37151,"Randolph County, North Carolina",3,3,3,3,3,3,3,3,4,4,4,4,4,3,4,3,3,3,3,2,2,2,2,2,2,2,2
37153,"Richmond County, North Carolina",3,2,3,3,2,2,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2
37155,"Robeson County, North Carolina",2,3,3,3,3,3,3,3,2,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,1,1,1
37157,"Rockingham County, North Carolina",4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,3,3,3,3,3,3,3,3,2,2
37159,"Rowan County, North Carolina",4,4,4,4,4,4,4,5,5,5,5,5,5,5,5,5,5,5,5,5,4,4,4,4,4,4,4
37161,"Rutherford County, North Carolina",3,3,4,4,4,4,3,3,4,4,4,3,3,3,3,2,3,2,2,2,2,2,2,2,2,2,2
37163,"Sampson County, North Carolina",2,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2
37165,"Scotland County, North Carolina",4,4,4,4,4,4,4,4,4,4,4,3,3,3,3,3,3,3,3,3,3,3,2,2,2,2,2
37167,"Stanly County, North Carolina",3,3,3,3,3,3,3,3,4,4,4,4,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2
37169,"Stokes County, North Carolina",4,3,3,3,3,3,2,2,3,3,3,3,3,3,2,2,2,2,2,2,2,1,1,1,1,1,1
37171,"Surry County, North Carolina",3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,3,2,2,2,2,2,2,2,2,2,2
37173,"Swain County, North Carolina",1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2
37175,"Transylvania County, North Carolina",5,5,5,5,5,5,5,5,5,5,5,4,4,3,3,3,3,3,2,2,2,2,2,2,2,2,2
37177,"Tyrrell County, North Carolina",1,1,1,1,1,1,1,1,1,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
37179,"Union County, North Carolina",4,4,4,4,4,4,4,4,5,5,5,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
37181,"Vance County, North Carolina",3,2,2,3,3,3,2,2,2,3,3,3,3,3,2,2,2,3,2,3,2,2,2,2,2,2,2
37183,"Wake County, North Carolina",5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
37185,"Warren County, North Carolina",2,2,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,1,1,2,2,2,2,1,2,1,1
37187,"Washington County, North Carolina",2,1,1,1,2,2,2,2,2,1,2,2,2,1,1,1,1,1,1,1,4,1,1,4,4,4,4
37189,"Watauga County, North Carolina",3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,3,3,3,2,3,3,3,2,2,2,2,2
37191,"Wayne County, North Carolina",3,3,3,3,3,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,2
37193,"Wilkes County, North Carolina",3,3,3,3,3,3,3,3,4,4,4,5,4,4,5,5,4,3,2,2,2,2,2,2,2,2,2
37195,"Wilson County, North Carolina",4,4,4,4,4,4,5,4,5,5,5,4,5,5,4,5,4,4,4,4,4,4,4,4,4,4,4
37197,"Yadkin County, North Carolina",3,3,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,1,1,1,2,1,1
37199,"Yancey County, North Carolina",3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1
37999,"Unknown Or Undefined, North Carolina",0,0,0,0,0,0,0,0,0,0,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
38001,"Adams County, North Dakota",2,2,1,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,3,3,3,3,4,3
38003,"Barnes County, North Dakota",1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,2,3,2,2,3,3,3,3,3,3
38005,"Benson County, North Dakota",2,2,1,2,2,2,2,2,1,1,2,2,2,2,2,2,2,2,2,3,3,3,3,4,3,3,3
38007,"Billings County, North Dakota",4,4,4,2,1,1,1,1,1,1,1,1,1,1,1,1,2,3,4,5,5,5,5,5,5,4,4
38009,"Bottineau County, North Dakota",2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,3,3,4,4,4,5,4,4
38011,"Bowman County, North Dakota",1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2,2,3,3,3,4,4,5,5,5,4
38013,"Burke County, North Dakota",3,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,4,4,4,4,4,5,5,5,5,5,5
38015,"Burleigh County, North Dakota",4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5,5,5,5,5,5
38017,"Cass County, North Dakota",4,4,4,4,4,4,4,4,4,4,4,4,4,4,5,4,4,5,5,5,5,5,5,5,5,5,5
38019,"Cavalier County, North Dakota",1,1,1,1,2,2,2,1,1,2,1,2,2,2,2,2,2,2,4,3,3,4,4,4,4,4,4
38021,"Dickey County, North Dakota",1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,2,2,2,3,2,2,2
38023,"Divide County, North Dakota",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,3,4,5,5,5,5,5
38025,"Dunn County, North Dakota",1,1,1,1,1,2,2,1,1,1,1,1,2,2,1,1,2,2,3,4,5,5,5,5,5,5,5
38027,"Eddy County, North Dakota",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1
38029,"Emmons County, North Dakota",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,2,2,2,2
38031,"Foster County, North Dakota",1,1,1,1,1,1,1,2,1,2,2,2,2,2,2,3,3,3,3,4,4,4,4,4,4,4,4
38033,"Golden Valley County, North Dakota",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,4,4,3,3
38035,"Grand Forks County, North Dakota",3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,4,4,4,4,4,4,4,4
38037,"Grant County, North Dakota",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2
38039,"Griggs County, North Dakota",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2
38041,"Hettinger County, North Dakota",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,3,3,4,4,4
38043,"Kidder County, North Dakota",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,3,3,3,3,3
38045,"LaMoure County, North Dakota",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,3,3,3,3,4,3,3,3
38047,"Logan County, North Dakota",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
38049,"McHenry County, North Dakota",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,2,3,3,3,4,4,4,4,4
38051,"McIntosh County, North Dakota",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2
38053,"McKenzie County, North Dakota",4,4,4,4,3,3,2,2,2,2,3,3,2,3,3,3,4,5,5,5,5,5,5,5,5,5,5
38055,"McLean County, North Dakota",4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5,4,5,5,5,5,5,5,5,5
38057,"Mercer County, North Dakota",5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
38059,"Morton County, North Dakota",3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,4,4,4,5,5,5,5
38061,"Mountrail County, North Dakota",2,2,2,1,2,2,2,1,1,2,2,2,2,3,3,3,2,2,3,4,5,5,5,5,5,5,5
38063,"Nelson County, North Dakota",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,2,2,2,1
38065,"Oliver County, North Dakota",5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
38067,"Pembina County, North Dakota",3,3,3,3,3,4,4,3,4,4,3,4,3,3,3,3,3,4,4,4,4,4,4,4,4,5,4
38069,"Pierce County, North Dakota",1,1,1,2,2,1,1,1,1,1,1,1,1,2,2,2,1,1,1,1,1,2,3,3,3,4,4
38071,"Ramsey County, North Dakota",1,2,1,1,2,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,3,3,3,3,3,3,4
38073,"Ransom County, North Dakota",1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2,1,1,2,2,2,2,2,2,2,3,3
38075,"Renville County, North Dakota",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,3,4,4,4,5,5,5,5,4
38077,"Richland County, North Dakota",3,3,3,3,3,3,4,3,3,3,3,3,3,3,3,3,3,4,3,3,3,4,4,4,4,4,4
38079,"Rolette County, North Dakota",2,2,3,2,2,2,2,3,3,2,2,2,2,2,3,3,2,2,2,3,3,3,3,3,3,3,3
38081,"Sargent County, North Dakota",5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,4,4,4,4,4,5
38083,"Sheridan County, North Dakota",1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
38085,"Sioux County, North Dakota",3,3,3,3,3,3,3,3,3,3,3,4,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4
38087,"Slope County, North Dakota",1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,4,5,5,5,5,5,5,5,5,5,5,5
38089,"Stark County, North Dakota",3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,4,4,5,5,5,5,5,5,5
38091,"Steele County, North Dakota",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,4,4,3,4,4,5,5,5
38093,"Stutsman County, North Dakota",3,3,3,3,3,3,2,2,3,2,3,3,3,3,3,3,3,3,3,3,4,4,4,4,4,4,4
38095,"Towner County, North Dakota",1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2
38097,"Traill County, North Dakota",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,4,4,4,4,4,4
38099,"Walsh County, North Dakota",1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,3,3,3,3,3
38101,"Ward County, North Dakota",3,2,2,2,2,3,3,2,2,2,2,2,2,2,3,3,3,3,3,3,4,4,5,5,5,5,5
38103,"Wells County, North Dakota",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2
38105,"Williams County, North Dakota",4,3,3,3,3,3,3,3,3,2,2,3,3,3,4,4,5,5,5,5,5,5,5,5,5,5,5
38999,"Unknown Or Undefined, North Dakota",0,0,0,0,0,0,0,0,0,0,0,4,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5
39001,"Adams County, Ohio",4,4,4,4,4,3,3,3,3,3,3,2,2,2,2,3,3,3,2,2,2,3,2,3,3,3,3
39003,"Allen County, Ohio",5,5,5,5,5,5,5,5,5,5,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
39005,"Ashland County, Ohio",4,4,4,5,5,5,4,4,4,4,4,4,4,4,4,4,4,4,3,3,3,3,3,3,3,3,3
39007,"Ashtabula County, Ohio",4,4,4,4,4,4,4,4,4,4,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2
39009,"Athens County, Ohio",4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
39011,"Auglaize County, Ohio",5,4,5,5,5,5,5,5,5,5,5,5,5,5,5,4,4,4,4,4,4,4,4,4,4,4,4
39013,"Belmont County, Ohio",3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,4,4,3
39015,"Brown County, Ohio",2,2,3,3,3,3,3,3,3,3,3,3,3,2,2,2,2,3,3,3,3,3,3,3,3,2,2
39017,"Butler County, Ohio",5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
39019,"Carroll County, Ohio",3,3,3,3,4,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,4,3,3,3
39021,"Champaign County, Ohio",4,4,4,4,4,4,4,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
39023,"Clark County, Ohio",5,5,5,5,5,5,5,5,5,5,5,5,4,4,4,4,4,4,4,4,3,3,3,3,3,3,3
39025,"Clermont County, Ohio",5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,4,4,4,4,4,4,4,4
39027,"Clinton County, Ohio",4,4,4,4,4,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,4,4,4,4,4,4
39029,"Columbiana County, Ohio",3,3,3,3,3,3,4,4,4,4,3,3,3,3,3,3,3,3,3,3,2,2,2,2,3,3,2
39031,"Coshocton County, Ohio",5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,3,3,4,4,5,3
39033,"Crawford County, Ohio",4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,3,2,3,3,3,3,3,3,2
39035,"Cuyahoga County, Ohio",5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
39037,"Darke County, Ohio",4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,3,3,3,3,3,3,3,3,3,3,3
39039,"Defiance County, Ohio",5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,4,4,4,4,4,4,4,5
39041,"Delaware County, Ohio",5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
39043,"Erie County, Ohio",5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,4,4,4,4,4,3,3,3,3,3,3
39045,"Fairfield County, Ohio",4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,3,3,3,3,3,3,3,3,3,2
39047,"Fayette County, Ohio",4,4,4,4,3,3,4,3,3,3,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2
39049,"Franklin County, Ohio",5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
39051,"Fulton County, Ohio",4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4,4,3,3,3,3,4
39053,"Gallia County, Ohio",4,4,4,4,4,5,4,4,4,4,4,4,4,4,4,4,5,4,4,4,4,4,4,4,3,3,2
39055,"Geauga County, Ohio",5,4,5,5,5,5,5,5,5,5,5,5,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4
39057,"Greene County, Ohio",4,4,4,4,4,4,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
39059,"Guernsey County, Ohio",4,4,4,4,4,4,3,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,4,3
39061,"Hamilton County, Ohio",5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
39063,"Hancock County, Ohio",5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
39065,"Hardin County, Ohio",4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,3,3,3,3,3,3,3,3,3,3,2,2
39067,"Harrison County, Ohio",4,4,3,4,4,3,2,3,3,3,3,3,2,3,3,3,3,2,2,3,2,2,3,4,4,4,3
39069,"Henry County, Ohio",5,5,5,5,5,5,5,5,5,4,4,4,4,4,4,4,4,4,4,4,4,3,4,4,3,4,3
39071,"Highland County, Ohio",3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,2,2,2,2,2,1,1
39073,"Hocking County, Ohio",4,4,4,4,4,4,4,4,4,4,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,1,1
39075,"Holmes County, Ohio",3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,3,2
39077,"Huron County, Ohio",4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3
39079,"Jackson County, Ohio",3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,3,2,2
39081,"Jefferson County, Ohio",5,5,5,5,5,4,4,4,4,3,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,3,4
39083,"Knox County, Ohio",4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3
39085,"Lake County, Ohio",5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,4,5,5,5,4,4,4,4
39087,"Lawrence County, Ohio",3,3,3,3,4,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
39089,"Licking County, Ohio",5,5,5,5,5,5,5,5,5,5,4,4,4,5,5,4,4,4,4,4,4,4,4,4,4,4,4
39091,"Logan County, Ohio",4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,5,4,4,4,4
39093,"Lorain County, Ohio",5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,4,4,4,4,4,4,4,4
39095,"Lucas County, Ohio",5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
39097,"Madison County, Ohio",4,4,4,4,4,4,4,4,4,4,5,5,5,5,4,4,4,4,4,4,4,4,4,4,4,4,4
39099,"Mahoning County, Ohio",4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,3,3,3,3,3,3,3
39101,"Marion County, Ohio",5,4,4,4,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
39103,"Medina County, Ohio",4,4,4,4,5,5,5,5,5,5,5,5,4,5,4,5,4,4,4,4,4,4,4,4,4,4,4
39105,"Meigs County, Ohio",5,5,5,4,4,4,4,4,4,4,4,4,2,1,1,1,1,1,1,1,2,1,1,1,1,1,1
39107,"Mercer County, Ohio",4,4,4,4,4,4,3,3,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
39109,"Miami County, Ohio",4,4,5,5,5,5,5,5,5,5,5,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
39111,"Monroe County, Ohio",5,5,5,5,5,5,5,5,5,5,4,4,4,5,4,4,3,3,4,4,3,4,4,3,3,2,1
39113,"Montgomery County, Ohio",5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
39115,"Morgan County, Ohio",5,5,5,5,5,5,5,5,5,5,5,5,4,4,4,4,2,2,2,2,2,2,2,2,2,2,2
39117,"Morrow County, Ohio",2,2,3,3,3,3,3,3,3,3,3,3,2,2,3,3,3,3,3,3,2,2,3,3,2,3,3
39119,"Muskingum County, Ohio",4,4,4,4,4,3,3,3,3,3,3,4,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3
39121,"Noble County, Ohio",3,3,3,4,4,3,3,4,4,4,3,3,4,3,3,3,3,3,2,2,2,2,2,5,3,3,2
39123,"Ottawa County, Ohio",5,5,5,5,5,5,5,4,5,4,4,4,4,5,5,4,4,4,4,4,4,4,4,4,4,4,4
39125,"Paulding County, Ohio",4,4,4,4,4,4,4,4,3,4,4,4,4,3,3,3,3,3,3,3,2,3,2,2,2,2,2
39127,"Perry County, Ohio",4,4,3,3,4,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,2
39129,"Pickaway County, Ohio",5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,4,4,4,4,4,4,4,4,4,4,4
39131,"Pike County, Ohio",5,5,5,5,5,5,5,5,5,5,4,4,4,4,5,4,4,5,5,5,5,5,5,5,5,5,5
39133,"Portage County, Ohio",5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,4,4,4,4,4,4,4,4,4,4
39135,"Preble County, Ohio",4,4,4,4,4,4,5,4,4,4,4,4,4,4,4,4,3,3,3,3,3,3,3,2,3,2,2
39137,"Putnam County, Ohio",4,3,4,3,3,3,3,3,3,4,4,3,4,3,3,3,3,3,2,2,2,2,3,3,3,3,2
39139,"Richland County, Ohio",5,5,4,5,5,5,5,5,5,5,5,4,5,5,4,4,4,4,4,4,3,3,3,3,3,3,3
39141,"Ross County, Ohio",5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,4,4,4,4
39143,"Sandusky County, Ohio",4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,3,3,3,4,4,3,3
39145,"Scioto County, Ohio",4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
39147,"Seneca County, Ohio",4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,3,3,3,3,3,3,3,2,2,2,2
39149,"Shelby County, Ohio",5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
39151,"Stark County, Ohio",5,5,5,5,5,5,5,5,5,5,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
39153,"Summit County, Ohio",5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
39155,"Trumbull County, Ohio",5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,4,4,4,4,4,4,4,4
39157,"Tuscarawas County, Ohio",4,3,4,3,4,3,4,3,3,3,3,3,3,3,3,3,3,3,3,2,2,2,2,3,3,3,3
39159,"Union County, Ohio",5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
39161,"Van Wert County, Ohio",4,4,4,4,4,4,4,4,4,4,4,4,3,3,4,3,3,3,3,3,3,3,3,3,3,3,3
39163,"Vinton County, Ohio",4,4,3,3,3,3,3,3,2,3,2,2,3,3,3,3,2,3,3,2,3,3,4,2,2,2,3
39165,"Warren County, Ohio",3,3,4,4,4,4,4,4,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
39167,"Washington County, Ohio",4,4,4,4,4,4,4,4,5,4,4,4,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4
39169,"Wayne County, Ohio",5,5,5,5,5,5,5,5,5,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
39171,"Williams County, Ohio",4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4,4,3,3,3,3,3
